Player,Pitcher,T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Jorge Polanco,Zack Greinke,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=greink001don&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Javy Guerra,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=guerra000jav&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Josh Hader,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=hader-000jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Andrew Heaney,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=heaney001and&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Tim Hill,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=hill--005tim&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Tanner Houck,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=houck-000tan&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Joe Jiménez,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=jimene002joe&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Clayton Kershaw,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=kersha001cla&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Yusei Kikuchi,L,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=kikuch000yus&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Corey Kluber,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=kluber001cor&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Anthony Misiewicz,L,2,2,1,0,0,0,1,0,1,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=misiew000ant&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Moore,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=moore-001mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Eli Morgan,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CLE,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=morgan000eli&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Joel Payamps,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=payamp000joe&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ryan Pepiot,R,2,2,1,0,0,1,3,0,0,0.5,0.5,2,2.5,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=pepiot000rya&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Wandy Peralta,L,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=peralt001wan&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Konnor Pilkington,L,2,2,2,0,0,1,2,0,0,1,1,2.5,3.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=pilkin000kon&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,A.J. Puk,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=puk---000aj-&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Trevor Richards,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=richar001tre&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Elvin Rodríguez,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=rodrig004elv&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,José Ruiz,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=ruiz--008jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ethan Small,L,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=small-000eth&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Gregory Soto,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=soto--001gre&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Gabe Speier,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=speier000gab&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jeffrey Springs,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=spring000jef&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Strahm,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=strahm000mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Alex Vesia,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=vesia-000ale&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Michael Wacha,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=wacha-001mic&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Joey Wentz,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=wentz-000joe&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Mitch White,R,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=white-000mit&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Wisler,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=wisler000mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Alex Wood,L,2,1,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0,0,1,0,OAK,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=wood--000ale&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Domingo Acevedo,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=aceved000dom&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Keegan Akin,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=akin--000kee&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,A.J. Alexy,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=alexy-000aj-&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Manny Bañuelos,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=banuel001man&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Barnes,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=barnes001mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Phil Bickford,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=bickfo000phi&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ronald Bolaños,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=bolano001ron&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ryan Brasier,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=brasie001rya&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jake Brentz,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=brentz000jac&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Bush,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=bush--001mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Drew Carlton,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=carlto000dre&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Anthony Castro,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=castro004ant&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jesse Chavez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=chavez001jes&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,José Cisnero,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=cisner002jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Garrett Cleavinger,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=cleavi000gar&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ángel De Jesús,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=dejesu002ang&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jake Diekman,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=diekma001jac&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Calvin Faucher,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=fauche000cal&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Festa,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=festa-000mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jason Foley,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=foley-000jas&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Foster,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=foster002mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Amir Garrett,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=garret000ami&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ralph Garza,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=garza-000ral&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Anthony Gose,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=gose--001ant&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Trevor Gott,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=gott--000tre&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Brusdar Graterol,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=grater000bru&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Foster Griffin,L,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=griffi000fos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Justin Grimm,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=grimm-001jus&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Josh Harrison,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=harris006jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Taylor Hearn,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=hearn-000tay&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Sam Hentges,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=hentge000sam&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jonathan Hernández,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=hernan002jon&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Drew Hutchison,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=hutchi002and&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Zach Jackson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=jackso002zac&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Dany Jiménez,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=jimene005dan&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Joe Kelly,R,1,0,0,0,0,0,1,0,0,,0,,,0,1,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=kelly-002joe&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Craig Kimbrel,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=kimbre001cra&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Joey Krehbiel,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=krehbi000jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Derek Law,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=law---001der&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Dominic Leone,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=leone-000dom&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jorge López,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=lopez-006jor&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Aaron Loup,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=loup--001aar&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Lucas Luetge,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=luetge001luc&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ron Marinaccio,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=marina000ron&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Brett Martin,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=martin003bre&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Phil Maton,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=maton-000phi&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Mike Mayers,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=mayers000mik&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Tim Mayza,L,1,1,1,1,0,0,1,0,0,1,1,2,3,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=mayza-000tim&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Julian Merryweather,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=merryw000jul&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Hoby Milner,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=milner001hob&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Adrián Morejón,L,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=morejo000adr&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Andrés Muñoz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=munoz-000and&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Matt Peacock,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=peacoc000mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Evan Phillips,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=philli000eva&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Nick Pivetta,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=pivett000nic&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Zach Pop,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=pop---000zac&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,José Quijada,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=quijad000jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Brooks Raley,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=raley-001bro&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Yohan Ramírez,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=ramire000yoh&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Tyler Rogers,R,1,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=rogers002tyl&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Jordan Romano,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=romano000jor&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Nick Sandlin,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=sandli000nic&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Dennis Santana,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=santan000den&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Hirokazu Sawamura,R,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=sawamu000hir&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Clarke Schmidt,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=schmid001cla&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Anderson Severino,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=severi000and&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Paul Sewald,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=sewald000pau&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Kirby Snead,L,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=snead-000kir&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Bennett Sousa,L,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=sousa-000ben&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ryne Stanek,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=stanek001ryn&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Trevor Stephan,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=stepha000tre&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Erik Swanson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=swanso004eri&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Dillon Tate,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=tate--000dil&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Blake Taylor,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=taylor002bla&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Ryan Thompson,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=thomps005rya&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,José Urquidy,R,1,1,1,1,0,0,1,0,0,1,1,2,3,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=hernan041jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Phillips Valdéz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=valdez001phi&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Garrett Whitlock,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=whitlo000gar&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,Devin Williams,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=willia002dev&year_min=2022&year_max=2022&seasons_type=forall
,Max Fried,L,14,14,5,1,0,0,2,0,4,0.357,0.357,0.429,0.786,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=fried-001max&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,Aaron Nola,R,14,14,5,1,0,2,6,0,4,0.357,0.357,0.857,1.214,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=nola--000aar&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,Pablo López,R,13,12,4,1,0,1,4,1,2,0.333,0.385,0.667,1.051,0,0,0,0,1,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=lopez-003pab&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,Sandy Alcántara,R,12,12,2,1,0,0,0,0,2,0.167,0.167,0.25,0.417,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=alcant000san&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,Patrick Corbin,L,12,7,3,0,0,1,1,5,0,0.429,0.667,0.857,1.524,0,0,1,0,0,WSN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=corbin001pat&year_min=2022&year_max=2022&seasons_type=forall
