Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Jose Abreu,R,Jacob Webb,R,5,5,1,0,0,0,1,0,0,0.2,0.2,0.2,0.4,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=webb--003jac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Cody Bradford,L,4,4,1,0,0,0,0,0,1,0.25,0.25,0.25,0.5,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bradfo000cod&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Taj Bradley,R,4,3,2,0,0,0,0,1,1,0.667,0.75,0.667,1.417,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bradle000taj&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Brock Burke,L,4,4,1,0,0,1,3,0,0,0.25,0.25,1,1.25,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=burke-001bro&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Nathan Eovaldi,R,4,3,0,0,0,0,1,1,1,0,0.25,0,0.25,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=eovald001nat&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Jack Flaherty,R,4,3,2,0,0,0,0,0,0,0.667,0.75,0.667,1.417,0,0,0,1,0,DET,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=flaher000jac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Sam Long,L,4,4,1,0,0,1,1,0,0,0.25,0.25,1,1.25,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=long--003sam&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Bryce Miller,R,4,4,1,0,0,0,0,0,3,0.25,0.25,0.25,0.5,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=miller004bry&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Luis Severino,R,4,3,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=severi000lui&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Will Smith,L,4,4,1,1,0,0,1,0,1,0.25,0.25,0.5,0.75,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=smith-058wil&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Andrew Abbott,L,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=abbott000and&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Logan Allen,L,3,3,2,0,0,1,3,0,0,0.667,0.667,1.667,2.333,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=allen-001log&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Kyle Barraclough,R,3,2,1,0,0,0,1,1,0,0.5,0.667,0.5,1.167,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=barrac000kyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tanner Bibee,R,3,3,1,0,0,0,0,0,2,0.333,0.333,0.333,0.667,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bibee-000tan&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Shane Bieber,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bieber000sha&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Paul Blackburn,R,3,3,2,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=blackb000pau&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Matt Brash,R,3,2,1,0,0,0,1,1,0,0.5,0.667,0.5,1.167,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=brash-001mat&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Corbin Burnes,R,3,3,2,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=burnes000cor&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Mike Clevinger,R,3,2,1,0,0,0,0,0,0,0.5,0.667,0.5,1.167,0,0,0,1,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=clevin000mic&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Roansy Contreras,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=contre000roa&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Patrick Corbin,L,3,2,1,1,0,0,0,1,0,0.5,0.667,1,1.667,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Anthony DeSclafani,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=descla001ant&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Dane Dunning,R,3,3,1,0,0,0,2,0,0,0.333,0.333,0.333,0.667,0,0,0,0,1,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=dunnin000dan&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Bryce Elder,R,3,2,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=elder-000bry&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Bailey Falter,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=falter000bai&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Calvin Faucher,R,3,3,2,0,0,1,3,0,0,0.667,0.667,1.667,2.333,0,0,0,0,1,FLA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=fauche000cal&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Kyle Freeland,L,3,2,1,0,0,0,0,1,0,0.5,0.667,0.5,1.167,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=freela000kyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Max Fried,L,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=fried-001max&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Zac Gallen,R,3,2,1,1,0,0,2,1,0,0.5,0.667,1,1.667,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gallen000zac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Logan Gilbert,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Austin Gomber,L,3,3,2,0,0,0,1,0,0,0.667,0.667,0.667,1.333,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gomber000aus&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Marco Gonzales,L,3,1,0,0,0,0,0,2,1,0,0.667,0,0.667,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gonzal013mar&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Josiah Gray,R,3,3,2,1,0,1,3,0,0,0.667,0.667,2,2.667,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gray--004jos&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Hunter Greene,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=greene000hun&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Hogan Harris,L,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=harris000hog&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Carlos Hernández,R,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hernan026car&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Rich Hill,L,3,3,1,1,0,0,1,0,0,0.333,0.333,0.667,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hill--002ric&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Mitch Keller,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=keller000mit&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Merrill Kelly,R,3,3,1,1,0,0,1,0,0,0.333,0.333,0.667,1,0,0,0,0,1,ARI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=kelly-003ken&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Michael King,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=king--000mik&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Reynaldo López,R,3,3,1,0,0,0,1,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lopez-000rey&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Lance Lynn,R,3,2,1,0,0,0,0,1,0,0.5,0.667,0.5,1.167,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lynn--001lan&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tyler Mahle,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,TEX,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mahle-000tyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Triston McKenzie,R,3,3,1,0,0,1,2,0,1,0.333,0.333,1.333,1.667,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mckenz000tri&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Miles Mikolas,R,3,2,1,0,0,0,1,0,1,0.5,0.333,0.5,0.833,0,1,0,0,0,STL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mikola001mil&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Bobby Miller,R,3,3,2,1,0,0,0,0,0,0.667,0.667,1,1.667,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=miller003bob&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Jordan Montgomery,L,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=montgo000jor&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Aaron Nola,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=nola--000aar&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Glenn Otto,R,3,3,1,0,0,1,3,0,1,0.333,0.333,1.333,1.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=otto--000gle&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Drew Rasmussen,R,3,3,1,1,0,0,1,0,1,0.333,0.333,0.667,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=rasmus000dre&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Carlos Rodón,L,3,3,1,0,0,1,1,0,1,0.333,0.333,1.333,1.667,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=rodon-000car&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Grayson Rodriguez,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=rodrig000gra&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Blake Snell,L,3,2,1,1,0,0,1,1,0,0.5,0.667,1,1.667,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=snell-000bla&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Justin Verlander,R,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,HOU,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=verlan001jus&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Kyle Wright,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wright003kyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Justin Steele,L,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=steele000jus&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Louie Varland,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=varlan000lou&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Justin Topa,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Luke Weaver,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=weaver000luk&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Logan Webb,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=webb--000log&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Zack Wheeler,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wheele001zac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Matt Waldron,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=waldro000mat&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Adam Wainwright,R,2,1,1,1,0,0,2,1,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Gavin Williams,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=willia001gav&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Bryse Wilson,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wilson004bry&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Josh Winckowski,R,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wincko000jos&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Bryan Woo,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=woo---000bry&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Ángel Zerpa,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=zerpa-000ang&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Freddy Tarnok,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=tarnok000fre&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Jameson Taillon,R,2,2,1,1,0,0,2,0,1,0.5,0.5,1,1.5,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=taillo001jam&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Noah Syndergaard,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=synder001noa&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Chris Stratton,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=stratt000chr&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Ross Stripling,R,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Adbert Alzolay,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=alzola000adb&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Chase Anderson,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=anders011cha&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tyler Anderson,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=anders001tyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Mike Baumann,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bauman000mik&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Brayan Bello,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,BOS,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bello-001bra&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Matthew Boyd,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=boyd--000mat&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Kyle Bradish,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,BAL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bradis000kyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Jhony Brito,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SDP,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=brito-000jho&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Aaron Bummer,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,ATL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=bummer000aar&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,José Cisnero,R,2,2,2,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,ANA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=cisner002jos&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Taylor Clarke,R,2,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,1,0,MIL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=clarke000tay&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Xzavion Curry,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=curry-000xza&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tucker Davidson,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=davids000tuc&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Jhoan Durán,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=duran-000jho&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Josh Fleming,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=flemin003jos&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Shintaro Fujinami,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=fujina000shi&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Giovanny Gallegos,R,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=galleg000gio&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Yimi García,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=garcia001yim&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Kyle Gibson,R,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gibson002kyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tony Gonsolin,R,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gonsol000ant&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,MacKenzie Gore,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,WSN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gore--000mac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Hunter Harvey,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=harvey002hun&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tim Herrin,L,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,CLE,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=herrin000tim&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Gavin Hollowell,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=hollow000gav&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Clay Holmes,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYY,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=holmes002cla&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Adrian Houser,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYM,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=houser000adr&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Bryce Jarvis,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=jarvis000bry&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Joe Kelly,R,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=kelly-002joe&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Michael Kopech,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=kopech000mic&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Zack Littell,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=littel000zac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Aaron Loup,L,2,2,2,1,0,0,1,0,0,1,1,1.5,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=loup--001aar&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Richard Lovelady,L,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lovela000ric&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Seth Lugo,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=lugo--000jac&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Alec Marsh,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=marsh-000ale&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Trevor May,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=may---001tre&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Tim Mayza,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mayza-000tim&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Shane McClanahan,L,2,2,1,0,0,1,2,0,0,0.5,0.5,2,2.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=mcclan000sha&year_min=2023&year_max=2023&seasons_type=forall
